txn_id,sender_id,receiver_id,amount,txn_type,txn_timestamp,channel
TXN0036583,ACC0001997,ACC0002077,1321.6,P2P,2026-08-03 03:09:43.571318,QR
TXN0031768,ACC0003930,ACC0001892,1946.78,P2P,2026-08-03 03:09:43.785344,QR
TXN0011983,ACC0001093,ACC0002428,91.68,REFUND,2026-08-03 03:09:46.642802,UPI_APP
TXN0025519,ACC0004054,ACC0003895,218.6,P2M,2026-08-03 03:09:52.017240,UPI_APP
TXN0028142,ACC0001752,ACC0003706,3991.33,P2P,2026-08-03 03:10:13.693905,INTENT
TXN0026168,ACC0000907,ACC0002408,1056.31,P2P,2026-08-03 03:10:14.767885,UPI_APP
TXN0028726,ACC0003865,ACC0003336,886.53,P2P,2026-08-03 03:10:22.949182,QR
TXN0033149,ACC0002595,ACC0004213,1218.36,P2P,2026-08-03 03:10:26.318303,UPI_APP
TXN0032022,ACC0002327,ACC0003542,2016.23,P2M,2026-08-03 03:10:29.342058,INTENT
TXN0015983,ACC0000355,ACC0001165,387.22,P2P,2026-08-03 03:10:35.151209,QR
TXN0047135,ACC0000095,ACC0003762,1144.98,P2M,2026-08-03 03:10:35.565774,INTENT
TXN0024413,ACC0001066,ACC0003452,558.96,P2M,2026-08-03 03:10:36.124736,UPI_APP
TXN0040829,ACC0002989,ACC0003967,332.76,P2P,2026-08-03 03:10:47.383518,QR
TXN0033704,ACC0000792,ACC0003579,547.85,P2P,2026-08-03 03:10:48.046851,UPI_APP
TXN0049327,ACC0001791,ACC0001999,497.91,P2P,2026-08-03 03:10:52.686019,QR
TXN0024382,ACC0001104,ACC0000010,511.74,P2P,2026-08-03 03:11:04.250870,UPI_APP
TXN0022444,ACC0001300,ACC0000848,798.05,P2M,2026-08-03 03:11:26.150607,INTENT
TXN0030808,ACC0000530,ACC0000627,286.04,P2P,2026-08-03 03:11:51.562364,QR
TXN0041592,ACC0003801,ACC0003682,2704.84,P2P,2026-08-03 03:11:56.818703,UPI_APP
TXN0025878,ACC0002216,ACC0003509,2568.7,P2P,2026-08-03 03:12:01.079159,UPI_APP
TXN0046486,ACC0001600,ACC0001624,1094.47,P2P,2026-08-03 03:12:13.630428,UPI_APP
TXN0043190,ACC0000298,ACC0001881,1210.82,P2P,2026-08-03 03:12:14.742706,QR
TXN0008269,ACC0000350,ACC0004095,233.06,P2M,2026-08-03 03:12:16.961890,QR
TXN0020984,ACC0000903,ACC0004403,933.93,P2P,2026-08-03 03:12:18.104752,INTENT
TXN0029016,ACC0002951,ACC0002702,1599.61,P2P,2026-08-03 03:12:18.183347,INTENT
TXN0032314,ACC0000401,ACC0001606,179.65,P2P,2026-08-03 03:12:19.718664,UPI_APP
TXN0035577,ACC0002745,ACC0001207,1711.46,P2M,2026-08-03 03:12:26.967473,QR
TXN0010088,ACC0001604,ACC0001495,469.09,REFUND,2026-08-03 03:12:28.663397,QR
TXN0019692,ACC0001566,ACC0001140,819.68,P2P,2026-08-03 03:12:29.762763,QR
TXN0013613,ACC0002970,ACC0000160,2918.68,P2M,2026-08-03 03:12:34.445862,INTENT
TXN0039103,ACC0001747,ACC0001577,84.74,P2P,2026-08-03 03:12:44.617257,UPI_APP
TXN0012368,ACC0003278,ACC0000887,718.73,P2M,2026-08-03 03:12:50.224892,INTENT
TXN0018961,ACC0003394,ACC0000663,467.05,P2M,2026-08-03 03:13:14.334968,QR
TXN0031230,ACC0000619,ACC0000359,218.67,P2P,2026-08-03 03:13:16.240485,QR
TXN0003467,ACC0002168,ACC0001570,178.52,P2P,2026-08-03 03:13:17.889395,UPI_APP
TXN0040861,ACC0001746,ACC0000786,240.04,REFUND,2026-08-03 03:13:22.065859,INTENT
TXN0011678,ACC0001359,ACC0003180,1320.86,P2P,2026-08-03 03:13:22.465260,INTENT
TXN0012713,ACC0004151,ACC0004288,119.16,P2P,2026-08-03 03:14:15.060037,INTENT
TXN0011919,ACC0002428,ACC0000215,238.9,P2P,2026-08-03 03:14:42.804286,QR
TXN0006345,ACC0003768,ACC0004197,2984.94,P2P,2026-08-03 03:14:54.249950,INTENT
TXN0042023,ACC0002320,ACC0001102,684.7,P2M,2026-08-03 03:14:57.732083,INTENT
TXN0036118,ACC0004026,ACC0001781,2743.32,P2M,2026-08-03 03:15:08.888610,QR
TXN0030074,ACC0000381,ACC0001336,2551.89,P2M,2026-08-03 03:15:30.005332,UPI_APP
TXN0044915,ACC0003381,ACC0002633,157.47,P2M,2026-08-03 03:15:32.504149,UPI_APP
TXN0030524,ACC0003404,ACC0003028,770.28,P2P,2026-08-03 03:15:43.342951,INTENT
TXN0009275,ACC0002658,ACC0000628,790.94,P2P,2026-08-03 03:16:22.999338,INTENT
TXN0047088,ACC0004229,ACC0001310,1209.83,P2P,2026-08-03 03:16:30.318401,QR
TXN0033749,ACC0000441,ACC0000934,1351.99,P2P,2026-08-03 03:16:34.950451,QR
TXN0032992,ACC0002709,ACC0004482,134.71,P2M,2026-08-03 03:16:41.572373,UPI_APP
TXN0007581,ACC0004262,ACC0001900,890.83,P2P,2026-08-03 03:16:57.728452,UPI_APP
TXN0011167,ACC0004407,ACC0004105,927.9,P2M,2026-08-03 03:17:01.830941,INTENT
TXN0025117,ACC0001646,ACC0000221,184.43,P2P,2026-08-03 03:17:07.103454,QR
TXN0033239,ACC0004294,ACC0000767,851.79,P2P,2026-08-03 03:17:13.399416,UPI_APP
TXN0048117,ACC0003345,ACC0003461,571.64,P2P,2026-08-03 03:17:17.191247,QR
TXN0037557,ACC0002311,ACC0001126,63.57,P2M,2026-08-03 03:17:19.503702,UPI_APP
TXN0041722,ACC0004352,ACC0004423,613.56,P2P,2026-08-03 03:17:34.816778,INTENT
TXN0019437,ACC0001206,ACC0002740,845.2,P2M,2026-08-03 03:17:42.254519,QR
TXN0049359,ACC0002570,ACC0003837,192.54,P2P,2026-08-03 03:17:56.642528,UPI_APP
TXN0016338,ACC0002117,ACC0002694,456.61,P2M,2026-08-03 03:18:24.750592,QR
TXN0045259,ACC0004456,ACC0002653,272.35,P2P,2026-08-03 03:18:27.430040,INTENT
TXN0000296,ACC0002350,ACC0002086,2469.76,P2P,2026-08-03 03:18:31.044276,QR
TXN0047566,ACC0003009,ACC0003589,1091.77,P2P,2026-08-03 03:18:37.863828,INTENT
TXN0047612,ACC0003990,ACC0003048,709.26,P2P,2026-08-03 03:18:37.944408,QR
TXN0025417,ACC0001394,ACC0000586,389.33,P2P,2026-08-03 03:18:43.431951,QR
TXN0003462,ACC0002628,ACC0001448,740.47,P2P,2026-08-03 03:18:44.362867,INTENT
TXN0034523,ACC0002635,ACC0002701,285.3,P2P,2026-08-03 03:18:44.677407,UPI_APP
TXN0009812,ACC0001868,ACC0000319,6305.7,REFUND,2026-08-03 03:18:44.778805,QR
TXN0019601,ACC0003459,ACC0004462,103.44,P2M,2026-08-03 03:18:52.730800,INTENT
TXN0004179,ACC0003152,ACC0000577,2915.5,P2P,2026-08-03 03:18:53.299121,QR
TXN0021990,ACC0000556,ACC0000024,558.99,P2P,2026-08-03 03:19:18.494149,INTENT
TXN0022044,ACC0002334,ACC0002382,1064.33,P2P,2026-08-03 03:19:22.098734,UPI_APP
TXN0000354,ACC0004066,ACC0003284,587.64,P2M,2026-08-03 03:19:22.599233,QR
TXN0017147,ACC0002234,ACC0000535,406.08,P2P,2026-08-03 03:19:25.543082,UPI_APP
TXN0026368,ACC0001417,ACC0004490,3579.71,P2P,2026-08-03 03:19:27.019742,QR
TXN0048783,ACC0000792,ACC0002134,952.61,P2P,2026-08-03 03:19:30.316326,QR
TXN0030293,ACC0002255,ACC0003589,526.72,P2P,2026-08-03 03:20:04.307775,UPI_APP
TXN0020148,ACC0001071,ACC0001679,428.48,P2P,2026-08-03 03:20:06.191267,INTENT
TXN0015237,ACC0000009,ACC0002013,220.97,P2P,2026-08-03 03:20:17.104910,UPI_APP
TXN0000225,ACC0001130,ACC0003999,1140.7,P2P,2026-08-03 03:20:27.653842,INTENT
TXN0026716,ACC0001778,ACC0003712,534.64,P2M,2026-08-03 03:20:33.083957,UPI_APP
TXN0039193,ACC0002352,ACC0001398,12613.86,P2P,2026-08-03 03:20:48.980773,UPI_APP
TXN0027814,ACC0000088,ACC0002662,620.3,P2M,2026-08-03 03:20:55.725912,INTENT
TXN0000681,ACC0001546,ACC0001412,1668.45,P2P,2026-08-03 03:21:03.721341,QR
TXN0048611,ACC0001160,ACC0000647,533.41,P2M,2026-08-03 03:21:13.033064,QR
TXN0042028,ACC0004008,ACC0004416,292.12,P2M,2026-08-03 03:21:14.455914,INTENT
TXN0039195,ACC0002319,ACC0003648,572.96,P2P,2026-08-03 03:21:15.306272,UPI_APP
TXN0027847,ACC0002063,ACC0002024,585.14,P2P,2026-08-03 03:21:17.799305,UPI_APP
TXN0022109,ACC0001344,ACC0002591,950.05,P2M,2026-08-03 03:21:20.576747,INTENT
TXN0041639,ACC0002660,ACC0000989,733.4,P2M,2026-08-03 03:21:26.958416,QR
TXN0041222,ACC0000782,ACC0004216,1235.97,P2M,2026-08-03 03:21:31.633408,UPI_APP
TXN0044679,ACC0002389,ACC0001777,208.62,P2M,2026-08-03 03:21:35.540323,INTENT
TXN0002037,ACC0000646,ACC0003757,265.24,P2P,2026-08-03 03:22:06.848654,QR
TXN0040441,ACC0003494,ACC0003071,3624.76,P2P,2026-08-03 03:22:17.273274,INTENT
TXN0005655,ACC0000497,ACC0003594,220.85,P2P,2026-08-03 03:22:20.779773,INTENT
TXN0049710,ACC0002999,ACC0001509,350.7,P2M,2026-08-03 03:22:20.899259,QR
TXN0031672,ACC0002813,ACC0000311,959.95,P2P,2026-08-03 03:22:30.196697,QR
TXN0045250,ACC0003635,ACC0000617,83.12,P2M,2026-08-03 03:22:49.154571,QR
TXN0021314,ACC0001945,ACC0000301,1266.98,P2M,2026-08-03 03:22:53.932154,QR
TXN0020126,ACC0003054,ACC0000894,1260.1,P2P,2026-08-03 03:23:08.792817,UPI_APP
TXN0048383,ACC0004310,ACC0004298,99.81,P2P,2026-08-03 03:23:08.970171,QR
TXN0000769,ACC0002976,ACC0002281,1101.19,P2M,2026-08-03 03:23:19.307098,INTENT
TXN0028869,ACC0003928,ACC0003025,1482.64,P2P,2026-08-03 03:23:20.154547,QR
TXN0024176,ACC0003972,ACC0001667,1500.31,P2P,2026-08-03 03:23:36.979686,INTENT
TXN0021599,ACC0004061,ACC0003662,81.6,P2M,2026-08-03 03:23:40.906764,UPI_APP
TXN0028760,ACC0002396,ACC0000494,1048.22,REFUND,2026-08-03 03:23:41.246044,UPI_APP
TXN0000638,ACC0004473,ACC0003562,2861.47,P2P,2026-08-03 03:23:51.242607,UPI_APP
TXN0044261,ACC0001584,ACC0004018,572.27,P2M,2026-08-03 03:24:07.907679,QR
TXN0035809,ACC0000360,ACC0003505,391.63,P2P,2026-08-03 03:24:18.785642,INTENT
TXN0009423,ACC0001087,ACC0001178,316.81,P2P,2026-08-03 03:24:31.682978,QR
TXN0005015,ACC0003002,ACC0003346,483.63,P2P,2026-08-03 03:24:34.092544,QR
TXN0044772,ACC0001727,ACC0000437,2227.28,P2P,2026-08-03 03:24:40.559035,QR
TXN0001482,ACC0003712,ACC0000819,607.99,P2P,2026-08-03 03:25:43.980216,UPI_APP
TXN0015788,ACC0001681,ACC0002036,280.7,P2M,2026-08-03 03:25:45.843752,UPI_APP
TXN0028633,ACC0000370,ACC0003923,1966.55,P2P,2026-08-03 03:26:02.144624,INTENT
TXN0024635,ACC0000902,ACC0001501,116.08,P2M,2026-08-03 03:26:13.744880,UPI_APP
TXN0009066,ACC0002721,ACC0000703,2541.73,P2P,2026-08-03 03:26:29.102491,QR
TXN0029600,ACC0003173,ACC0003087,1767.36,P2P,2026-08-03 03:26:37.531409,INTENT
TXN0048758,ACC0002626,ACC0003969,271.53,REFUND,2026-08-03 03:26:52.640268,UPI_APP
TXN0047320,ACC0001704,ACC0000073,914.98,P2M,2026-08-03 03:26:57.832940,INTENT
TXN0013377,ACC0002202,ACC0003964,1782.82,P2P,2026-08-03 03:27:00.092367,INTENT
TXN0000003,ACC0001589,ACC0002806,1258.24,P2M,2026-08-03 03:27:08.222002,UPI_APP
TXN0012602,ACC0000375,ACC0003688,1545.04,P2P,2026-08-03 03:27:11.623740,QR
TXN0031166,ACC0004372,ACC0001834,1122.19,P2P,2026-08-03 03:27:12.195901,UPI_APP
TXN0023875,ACC0001619,ACC0002704,1362.91,P2P,2026-08-03 03:27:16.563096,UPI_APP
TXN0022446,ACC0004494,ACC0003909,305.35,P2P,2026-08-03 03:27:17.500507,UPI_APP
TXN0005600,ACC0004337,ACC0001159,3723.04,P2P,2026-08-03 03:27:20.573153,UPI_APP
TXN0028305,ACC0000009,ACC0000064,346.58,P2P,2026-08-03 03:27:47.647161,INTENT
TXN0009105,ACC0002226,ACC0002357,182.38,P2P,2026-08-03 03:28:02.847251,QR
TXN0012681,ACC0000129,ACC0000285,139.15,P2M,2026-08-03 03:28:09.215535,UPI_APP
TXN0042802,ACC0000230,ACC0003418,461.26,P2M,2026-08-03 03:28:19.073268,INTENT
TXN0049593,ACC0000610,ACC0000772,551.6,P2M,2026-08-03 03:28:28.387915,UPI_APP
TXN0046877,ACC0001744,ACC0000403,1155.43,P2P,2026-08-03 03:28:32.150984,QR
TXN0037860,ACC0001713,ACC0000483,600.26,P2M,2026-08-03 03:28:46.049067,UPI_APP
TXN0023361,ACC0004195,ACC0002938,528.8,P2P,2026-08-03 03:28:52.920467,INTENT
TXN0041194,ACC0001103,ACC0002718,471.69,P2M,2026-08-03 03:29:02.638177,INTENT
TXN0013750,ACC0003470,ACC0002803,325.74,P2P,2026-08-03 03:29:10.516934,UPI_APP
TXN0045794,ACC0003422,ACC0003689,393.9,P2M,2026-08-03 03:29:15.554618,INTENT
TXN0018087,ACC0003000,ACC0000237,1245.02,P2P,2026-08-03 03:29:44.019453,INTENT
TXN0010669,ACC0002353,ACC0002347,1377.46,P2P,2026-08-03 03:29:50.023617,QR
TXN0029514,ACC0004059,ACC0002705,1109.56,P2P,2026-08-03 03:29:58.161545,QR
TXN0045594,ACC0000682,ACC0000156,338.46,P2P,2026-08-03 03:30:07.777701,QR
TXN0012101,ACC0002461,ACC0004147,1007.39,P2P,2026-08-03 03:30:15.946598,INTENT
TXN0002047,ACC0000307,ACC0001545,2680.47,P2M,2026-08-03 03:30:26.085404,INTENT
TXN0012657,ACC0001819,ACC0003513,1026.75,P2P,2026-08-03 03:30:28.275838,UPI_APP
TXN0036823,ACC0003004,ACC0001818,181.4,P2P,2026-08-03 03:30:32.073749,INTENT
TXN0027098,ACC0003784,ACC0000234,2526.35,P2P,2026-08-03 03:30:35.936715,INTENT
TXN0007842,ACC0000032,ACC0000927,492.38,P2P,2026-08-03 03:30:59.861148,UPI_APP
TXN0010646,ACC0003642,ACC0003258,119.93,P2P,2026-08-03 03:31:04.101944,QR
TXN0007936,ACC0003845,ACC0000654,755.72,P2P,2026-08-03 03:31:11.068507,QR
TXN0046049,ACC0003097,ACC0000023,734.64,REFUND,2026-08-03 03:31:23.472192,QR
TXN0026760,ACC0002943,ACC0001032,117.9,P2M,2026-08-03 03:31:41.388649,QR
TXN0047452,ACC0003746,ACC0003939,1941.8,P2P,2026-08-03 03:32:06.773615,UPI_APP
TXN0019060,ACC0001585,ACC0004495,1914.64,P2P,2026-08-03 03:32:06.855513,QR
TXN0000149,ACC0003115,ACC0000697,2610.34,P2M,2026-08-03 03:32:21.286161,INTENT
TXN0020953,ACC0002512,ACC0004185,490.51,P2P,2026-08-03 03:32:45.773578,INTENT
TXN0031822,ACC0003765,ACC0001144,1514.86,P2M,2026-08-03 03:32:48.872640,UPI_APP
TXN0031798,ACC0000610,ACC0001972,2956.6,P2P,2026-08-03 03:33:02.431904,INTENT
TXN0008191,ACC0004132,ACC0000777,883.01,P2P,2026-08-03 03:33:02.806222,UPI_APP
TXN0037067,ACC0000506,ACC0002044,968.88,REFUND,2026-08-03 03:33:07.472371,INTENT
TXN0037987,ACC0002030,ACC0001748,1326.03,P2P,2026-08-03 03:33:14.155366,QR
TXN0003025,ACC0000891,ACC0004253,81.77,P2P,2026-08-03 03:33:18.447616,INTENT
TXN0043151,ACC0002137,ACC0000548,1426.82,P2M,2026-08-03 03:33:20.905819,UPI_APP
TXN0040349,ACC0001331,ACC0003698,644.42,P2P,2026-08-03 03:33:26.740062,UPI_APP
TXN0048386,ACC0001929,ACC0003243,183.74,P2P,2026-08-03 03:33:28.314615,UPI_APP
TXN0039264,ACC0000157,ACC0002769,863.28,REFUND,2026-08-03 03:33:34.997181,INTENT
TXN0006746,ACC0003197,ACC0000346,467.98,P2P,2026-08-03 03:34:06.790945,UPI_APP
TXN0013573,ACC0000447,ACC0000663,124.28,P2P,2026-08-03 03:35:13.085003,INTENT
TXN0013807,ACC0001191,ACC0003347,999.37,P2P,2026-08-03 03:35:16.254200,QR
TXN0018713,ACC0001145,ACC0000042,268.03,P2P,2026-08-03 03:35:21.086112,INTENT
TXN0043562,ACC0004185,ACC0001089,1386.56,P2P,2026-08-03 03:35:23.331928,QR
TXN0043953,ACC0002356,ACC0004272,549.67,P2P,2026-08-03 03:35:39.198327,UPI_APP
TXN0028608,ACC0001865,ACC0004166,713.59,P2P,2026-08-03 03:35:50.639636,UPI_APP
TXN0045058,ACC0001913,ACC0004161,1301.45,REFUND,2026-08-03 03:36:06.851980,INTENT
TXN0003173,ACC0000371,ACC0001020,561.53,P2M,2026-08-03 03:36:38.141343,QR
TXN0037162,ACC0002747,ACC0000665,2935.14,P2M,2026-08-03 03:36:42.041888,INTENT
TXN0012059,ACC0002220,ACC0004239,869.49,P2P,2026-08-03 03:36:53.822101,QR
TXN0025322,ACC0003332,ACC0004151,1367.96,REFUND,2026-08-03 03:36:54.918330,UPI_APP
TXN0001674,ACC0003629,ACC0000939,3124.76,P2P,2026-08-03 03:37:00.300272,UPI_APP
TXN0014443,ACC0003320,ACC0000978,550.28,P2P,2026-08-03 03:37:00.788464,INTENT
TXN0038139,ACC0002137,ACC0002090,5157.63,P2P,2026-08-03 03:37:26.385140,QR
TXN0004957,ACC0000723,ACC0002671,1117.89,P2P,2026-08-03 03:37:38.814305,UPI_APP
TXN0001473,ACC0002308,ACC0002480,983.7,P2P,2026-08-03 03:38:12.744635,QR
TXN0008862,ACC0003337,ACC0001747,384.23,P2M,2026-08-03 03:38:17.404124,INTENT
TXN0016191,ACC0001024,ACC0001139,435.04,P2P,2026-08-03 03:38:24.577727,UPI_APP
TXN0035164,ACC0000993,ACC0001685,574.85,P2M,2026-08-03 03:38:55.428584,UPI_APP
TXN0033045,ACC0003750,ACC0002431,3511.67,P2P,2026-08-03 03:38:57.305719,QR
TXN0026192,ACC0002273,ACC0000453,463.34,REFUND,2026-08-03 03:39:01.175334,QR
TXN0032421,ACC0003170,ACC0001277,4555.52,P2P,2026-08-03 03:39:06.668201,UPI_APP
TXN0038331,ACC0001194,ACC0003633,292.81,P2P,2026-08-03 03:39:08.372678,QR
TXN0035338,ACC0003444,ACC0004436,291.4,P2M,2026-08-03 03:39:16.884759,UPI_APP
TXN0028266,ACC0000226,ACC0003336,732.1,P2P,2026-08-03 03:39:19.750363,QR
TXN0019734,ACC0000211,ACC0001504,2551.56,P2P,2026-08-03 03:39:55.463163,UPI_APP
TXN0048834,ACC0001322,ACC0003658,1398.81,P2P,2026-08-03 03:39:56.230436,UPI_APP
TXN0023248,ACC0004195,ACC0001887,554.71,P2M,2026-08-03 03:40:03.647920,QR
TXN0042710,ACC0000747,ACC0000851,2021.11,P2P,2026-08-03 03:40:06.526322,INTENT
TXN0011783,ACC0000120,ACC0003554,630.97,P2P,2026-08-03 03:40:35.632644,QR
TXN0036093,ACC0000517,ACC0004456,102.46,P2P,2026-08-03 03:41:01.066233,UPI_APP
TXN0047631,ACC0002535,ACC0002232,385.14,P2P,2026-08-03 03:41:08.155648,UPI_APP
TXN0006110,ACC0002774,ACC0002721,3093.53,P2P,2026-08-03 03:41:26.656455,QR
TXN0019441,ACC0002664,ACC0002873,4011.46,P2P,2026-08-03 03:41:38.152420,UPI_APP
TXN0002654,ACC0001796,ACC0001916,270.37,REFUND,2026-08-03 03:41:39.896187,UPI_APP
TXN0038296,ACC0002059,ACC0004224,418.51,P2P,2026-08-03 03:41:44.306755,UPI_APP
TXN0006095,ACC0003994,ACC0004494,480.17,P2M,2026-08-03 03:41:46.040525,INTENT
TXN0005958,ACC0003103,ACC0003680,3001.17,P2P,2026-08-03 03:41:49.156979,QR
TXN0001738,ACC0000976,ACC0000623,153.74,P2P,2026-08-03 03:42:05.987710,UPI_APP
TXN0004507,ACC0003236,ACC0002542,1008.51,P2P,2026-08-03 03:42:11.839814,QR
TXN0012764,ACC0000572,ACC0000781,426.84,P2M,2026-08-03 03:42:19.368776,UPI_APP
TXN0007317,ACC0000382,ACC0000872,389.85,P2M,2026-08-03 03:42:54.801840,INTENT
TXN0045147,ACC0001514,ACC0002946,1503.35,P2P,2026-08-03 03:43:27.166583,UPI_APP
TXN0007596,ACC0003009,ACC0004445,336.91,P2P,2026-08-03 03:43:36.520657,UPI_APP
TXN0008165,ACC0002061,ACC0001321,382.85,P2P,2026-08-03 03:43:53.175492,INTENT
TXN0001506,ACC0002154,ACC0003220,1117.32,P2P,2026-08-03 03:44:02.459388,UPI_APP
TXN0020242,ACC0002899,ACC0004258,1260.03,P2P,2026-08-03 03:44:11.493685,INTENT
TXN0008452,ACC0004227,ACC0004243,463.01,P2P,2026-08-03 03:44:17.615284,UPI_APP
TXN0033024,ACC0000287,ACC0003515,120.12,P2M,2026-08-03 03:44:23.745407,INTENT
TXN0001426,ACC0000455,ACC0003541,455.79,P2P,2026-08-03 03:44:30.114095,UPI_APP
TXN0038112,ACC0003726,ACC0002801,1305.14,P2P,2026-08-03 03:44:38.003198,UPI_APP
TXN0024668,ACC0002614,ACC0003640,484.68,P2P,2026-08-03 03:44:40.905982,QR
TXN0019909,ACC0000907,ACC0001271,546.4,P2P,2026-08-03 03:44:58.257185,QR
TXN0006204,ACC0001818,ACC0003174,1341.22,P2M,2026-08-03 03:45:05.660853,UPI_APP
TXN0001961,ACC0004453,ACC0001905,342.78,P2M,2026-08-03 03:45:07.706413,QR
TXN0048632,ACC0001219,ACC0002407,492.81,P2P,2026-08-03 03:45:20.782143,QR
TXN0007347,ACC0004151,ACC0002004,444.51,P2P,2026-08-03 03:45:38.848837,UPI_APP
TXN0043193,ACC0004446,ACC0004472,699.19,P2P,2026-08-03 03:45:40.655404,UPI_APP
TXN0030479,ACC0002011,ACC0000122,605.17,P2M,2026-08-03 03:45:41.401466,INTENT
TXN0031724,ACC0004371,ACC0003546,109.68,P2P,2026-08-03 03:45:47.194935,UPI_APP
TXN0019665,ACC0002927,ACC0004443,7961.38,P2M,2026-08-03 03:45:47.216510,QR
TXN0048981,ACC0000295,ACC0002511,226.95,P2M,2026-08-03 03:45:50.805694,UPI_APP
TXN0033656,ACC0004009,ACC0000426,767.39,P2P,2026-08-03 03:46:05.410111,QR
TXN0009354,ACC0003436,ACC0001310,650.76,P2M,2026-08-03 03:46:13.055137,UPI_APP
TXN0018340,ACC0001582,ACC0001884,204.43,P2P,2026-08-03 03:46:17.388731,QR
TXN0042772,ACC0002430,ACC0001133,43.36,P2P,2026-08-03 03:46:26.305208,QR
TXN0029306,ACC0003308,ACC0003530,1181.47,P2P,2026-08-03 03:46:27.355263,UPI_APP
TXN0047527,ACC0001273,ACC0004086,89.4,P2P,2026-08-03 03:46:33.786883,QR
TXN0024021,ACC0001673,ACC0001262,570.28,P2M,2026-08-03 03:46:35.328111,UPI_APP
TXN0029034,ACC0001569,ACC0004194,309.42,P2P,2026-08-03 03:47:04.815802,INTENT
TXN0003835,ACC0000408,ACC0001200,1113.81,P2P,2026-08-03 03:47:05.907321,QR
TXN0020710,ACC0000142,ACC0000518,421.62,P2P,2026-08-03 03:47:06.640535,UPI_APP
TXN0041027,ACC0000074,ACC0000839,859.24,P2P,2026-08-03 03:47:30.525828,UPI_APP
TXN0044547,ACC0003119,ACC0003719,4641.27,P2M,2026-08-03 03:47:37.486203,INTENT
TXN0029153,ACC0001542,ACC0000984,48.82,P2P,2026-08-03 03:47:38.814721,QR
TXN0043916,ACC0001437,ACC0004409,1465.4,P2P,2026-08-03 03:47:40.294068,INTENT
TXN0001396,ACC0004006,ACC0002956,238.51,P2P,2026-08-03 03:47:43.395642,UPI_APP
TXN0047980,ACC0000774,ACC0004350,976.69,P2P,2026-08-03 03:47:46.365262,INTENT
TXN0033903,ACC0000553,ACC0001068,358.34,P2P,2026-08-03 03:47:46.389080,UPI_APP
TXN0023268,ACC0002331,ACC0004179,1011.04,P2P,2026-08-03 03:48:01.317705,QR
TXN0019460,ACC0000729,ACC0004136,128.42,P2P,2026-08-03 03:48:04.831529,UPI_APP
TXN0004345,ACC0003557,ACC0000180,921.45,P2P,2026-08-03 03:48:10.673816,QR
TXN0029935,ACC0004401,ACC0002198,355.35,P2P,2026-08-03 03:48:24.001356,INTENT
TXN0044559,ACC0004460,ACC0002094,711.61,P2P,2026-08-03 03:48:31.879142,UPI_APP
TXN0040836,ACC0000175,ACC0002616,1553.62,P2P,2026-08-03 03:48:40.666167,QR
TXN0032593,ACC0000567,ACC0002946,232.44,P2P,2026-08-03 03:48:41.097437,INTENT
TXN0033113,ACC0000792,ACC0001148,2960.29,P2P,2026-08-03 03:48:55.769883,QR
TXN0036634,ACC0003202,ACC0003403,615.15,P2M,2026-08-03 03:48:59.227759,INTENT
TXN0006145,ACC0001408,ACC0003501,332.64,P2P,2026-08-03 03:49:02.652656,QR
TXN0007930,ACC0003694,ACC0003362,285.12,P2P,2026-08-03 03:49:03.035255,INTENT
TXN0013888,ACC0003495,ACC0002460,641.43,P2P,2026-08-03 03:49:07.488186,INTENT
TXN0004891,ACC0003786,ACC0001738,528.45,REFUND,2026-08-03 03:49:12.486798,UPI_APP
TXN0006342,ACC0003961,ACC0002159,1062.72,P2P,2026-08-03 03:49:37.939434,UPI_APP
TXN0020646,ACC0003155,ACC0000972,344.82,P2P,2026-08-03 03:49:44.856175,UPI_APP
TXN0019047,ACC0000739,ACC0000418,3983.79,P2P,2026-08-03 03:49:46.482297,QR
TXN0012107,ACC0003947,ACC0002583,299.06,P2P,2026-08-03 03:49:58.051761,UPI_APP
TXN0016270,ACC0002689,ACC0002614,471.57,REFUND,2026-08-03 03:49:58.222191,QR
TXN0011532,ACC0004239,ACC0003869,2347.89,P2P,2026-08-03 03:49:59.114879,UPI_APP
TXN0020581,ACC0003608,ACC0004123,676.76,P2P,2026-08-03 03:50:03.073378,UPI_APP
TXN0023764,ACC0003043,ACC0000699,929.02,P2P,2026-08-03 03:50:06.354226,QR
TXN0040579,ACC0001011,ACC0001830,572.38,P2P,2026-08-03 03:50:23.413765,UPI_APP
TXN0014442,ACC0000129,ACC0003163,330.88,P2M,2026-08-03 03:50:34.068540,QR
TXN0019655,ACC0002756,ACC0003655,212.67,P2P,2026-08-03 03:50:37.525609,INTENT
TXN0046475,ACC0003353,ACC0001392,64.64,P2P,2026-08-03 03:50:43.646195,QR
TXN0021256,ACC0002682,ACC0001352,10217.39,P2P,2026-08-03 03:50:46.530253,INTENT
TXN0003537,ACC0004387,ACC0000060,769.03,P2M,2026-08-03 03:50:47.563894,INTENT
TXN0018661,ACC0000499,ACC0001620,973.14,P2P,2026-08-03 03:51:03.656963,INTENT
TXN0032975,ACC0000881,ACC0002110,140.43,P2P,2026-08-03 03:51:09.671197,QR
TXN0047236,ACC0003178,ACC0000439,27260.67,P2M,2026-08-03 03:51:10.754771,UPI_APP
TXN0019094,ACC0002038,ACC0001890,1024.86,P2P,2026-08-03 03:51:11.329325,UPI_APP
